smiles	RT
C1CC1CON=C(C2=C(C=CC(=C2F)F)C(F)(F)F)NC(=O)CC3=CC=CC=C3	433.8
CCCCOC(=O)C(C)OC1=CC=C(C=C1)OC2=C(C=C(C=C2)C#N)F	454.2
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(C(F)(F)F)Cl)C	531
CCNC(=O)NC(=O)C(=NOC)C#N	214.8
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C	538.8
CC(C1CC1)C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O	352.2
CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3	403.2
C1CC1NC2=NC(=NC(=N2)N)N	74.4
CC1=CC=C(C=C1)NC(=O)NC(C)(C)C2=CC=CC=C2	355.8
CN1CN(C(=S)SC1)C	188.4
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C	542.4
CCSCCSP(=O)(OC)OC	255
CC(C)C1=CC(=CC(=C1NC(=S)NC(C)(C)C)C(C)C)OC2=CC=CC=C2	529.8
CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl	463.2
CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C	424.2
COP(=O)(OC)OC=C(Cl)Cl	248.4
CC(C(=O)OC)OC1=CC=C(C=C1)OC2=C(C=C(C=C2)Cl)Cl	483.6
CC(=CC(=O)N(C)C)OP(=O)(OC)OC	191.4
CCOC1=C(C=C(C=C1)NC(=O)OC(C)C)OCC	326.4
CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl	445.8
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC=C(C=C2)Cl)F	390
C1=CC(=CC(=C1)OC2=C(C=CC=N2)C(=O)NC3=C(C=C(C=C3)F)F)C(F)(F)F	458.4
CC(C)(C1=CC=CC=C1)SC(=O)N2CCCCC2	458.4
CC1=C(C(=CC=C1)C)N(CCOC)C(=O)CCl	308.4
CCNC1=NC(=NC(=N1)SC)NC(C)C(C)C	391.8
CC1=CSC(=C1N(C(C)COC)C(=O)CCl)C	339
CNC(=O)CSP(=S)(OC)OC	207
COC1=C(C=C(C=C1)C(=CC(=O)N2CCOCC2)C3=CC=C(C=C3)Cl)OC	330
COP(=O)(OC)OC(=CCl)C1=C(C=C(C=C1)Cl)Cl	361.2
CC(C)(C)C(C(=CC1=C(C=C(C=C1)Cl)Cl)N2C=NC=N2)O	442.8
CN=C(NCC1CCOC1)N[N+](=O)O	176.4
CN(C)C(=O)C(C1=CC=CC=C1)C2=CC=CC=C2	306
C1=CC=C(C=C1)NC2=CC=CC=C2	367.2
CC(C)CC1=C(C(=NC(=C1C(=O)SC)C(F)(F)F)C(F)F)C(=O)SC	465
CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl	300.6
CCOP(=O)(SC1=CC=CC=C1)SC2=CC=CC=C2	412.2
CCC(C)C1C(C=CC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)NC)OC)OC)C)C	487.2
CC1C=CC=C2COC3C2(C(C=C(C3O)C)C(=O)OC4CC(CC=C(C1OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)NC)OC)OC)C)OC7(C4)C=CC(C(O7)C(C)C)C)O	470.4
CCOP(=S)(C1=CC=CC=C1)OC2=CC=C(C=C2)[N+](=O)[O-]	453
C1=CC=C(C(=C1)C2C(O2)(CN3C=NC=N3)C4=CC=C(C=C4)F)Cl	379.2
CCN(C(C)C(C)C)C(=O)SCC1=CC=CC=C1	485.4
CCC1=C(SC(=N1)NCC)C(=O)NC(C#N)C2=CC=CS2	271.8
CCOC1=NC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC)NC	264
CCSCC1=CC=CC=C1OC(=O)NC	271.8
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC	496.8
CCCSP(=O)(OCC)SCCC	381.6
CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C	322.8
CCOC1=CC=CC=C1OS(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC	349.8
CCOC1=CC=C(C=C1)C(C)(C)COCC2=CC(=CC=C2)OC3=CC=CC=C3	586.8
CCOC1=C(C=CC(=C1)C(C)(C)C)C2COC(=N2)C3=C(C=CC=C3F)F	520.2
CCC1=NC(=CC(=N1)OP(=S)(OC)OC)OCC	417
CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4	420
CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3	333.6
CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)SC)C	391.8
C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)(C3=CN=CN=C3)O)Cl	373.8
CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32	554.4
C1=CC=C(C=C1)C(CCC2=CC=C(C=C2)Cl)(CN3C=NC=N3)C#N	383.4
CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl	370.2
CCC(C)C1=CC=CC=C1OC(=O)NC	325.8
CN(C)C(=O)SCCCCOC1=CC=CC=C1	400.2
CC(C)C(C)(C#N)NC(=O)C(C)OC1=C(C=C(C=C1)Cl)Cl	393.6
CCOC(=O)C(C)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl	471
CCOC(=O)NCCOC1=CC=C(C=C1)OC2=CC=CC=C2	396.6
CC1(C(C1(C)C)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C	526.2
CC1=NN(C(=C1C=NOCC2=CC=C(C=C2)C(=O)OC(C)(C)C)OC3=CC=CC=C3)C	532.8
CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC	415.2
CCN(C1CCCCC1)C(=O)N2C(=O)N(N=N2)C3=CC=CC=C3Cl	413.4
CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3	547.2
CC1=CC=CC=C1C(=NNC2=NC(=CC(=N2)C)C)C	300
C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F	391.8
C1=CN=CC(=C1C(F)(F)F)C(=O)NCC#N	189.6
CC(C)OC1=NC(=CC(=N1)OCC2=CC=CC=C2C(=COC)C(=O)OC)C(F)(F)F	450.6
C1=C(C=NC(=C1Cl)NC2=C(C=C(C(=C2[N+](=O)[O-])Cl)C(F)(F)F)[N+](=O)[O-])C(F)(F)F	490.8
CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C	401.4
CC(C(C1=C(C=CC=N1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC)OC(=O)COC)F	315
CC(C)C(C1=CC=C(C=C1)OC(F)F)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3	511.8
C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N	341.4
CC(C)N(C1=CC=C(C=C1)F)C(=O)COC2=NN=C(S2)C(F)(F)F	376.8
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=C(C=C(C=C2)OC3=C(C=C(C=C3)C(F)(F)F)Cl)F)F	514.8
CCCCCOC(=O)COC1=C(C=C(C(=C1)N2C(=O)C3=C(C2=O)CCCC3)F)Cl	481.2
C#CCN1C(=O)COC2=CC(=C(C=C21)N3C(=O)C4=C(C3=O)CCCC4)F	306.6
C1=CC(=C(C(=C1)Cl)C(=O)NCC2=C(C=C(C=N2)C(F)(F)F)Cl)Cl	351
C1=CC=C(C(=C1)C(=O)NCCC2=C(C=C(C=N2)C(F)(F)F)Cl)C(F)(F)F	367.8
C1=CC2=C(C=C1F)C(=O)N(C(=N2)N3C=NC=N3)C4=C(C=C(C=C4)Cl)Cl	366.6
C[Si](CN1C=NC=N1)(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F	391.2
C1=CC(=C(C=C1[N+](=O)[O-])Cl)NS(=O)(=O)C2=CC(=C(C=C2)Cl)C(F)(F)F	428.4
CC(C)OC1=CC=CC(=C1)NC(=O)C2=CC=CC=C2C(F)(F)F	346.2
CC(C)C(C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl	558.6
CN1C=C(C(=N1)C(F)F)C(=O)NC2=CC=CC=C2C3=CC(=C(C(=C3)F)F)F	346.8
CCOP(=S)(CC)SC1=CC=CC=C1	420.6
C1=CC=C(C=C1)NC(=O)NC2=CC(=NC=C2)Cl	294.6
CCC(C)SP(=O)(N1CCSC1=O)OCC	273
CCCCOC(=O)N(C)SN(C)C(=O)OC1=CC=CC2=C1OC(C2)(C)C	480
CC(C)(COCC1=CC(=CC=C1)OC2=CC=CC=C2)C3=CC=C(C=C3)OC(F)(F)Br	606
CN1C(=C(C(=N1)Cl)C(=O)OC)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC	369
CC(C(=O)O)OC1=CC=C(C=C1)OC2=C(C=C(C=N2)C(F)(F)F)Cl	401.4
CC(C(=O)OC)OC1=CC=C(C=C1)OC2=C(C=C(C=N2)C(F)(F)F)Cl	451.8
CCCCC(CN1C=NC=N1)(C2=C(C=C(C=C2)Cl)Cl)O	426
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2)Cl)OC(C(F)F)(F)F)Cl)F	459
CN1C(=NC(=O)N(C1=O)C2CCCCC2)N(C)C	253.2
CC1C(SC(=O)N1C(=O)NC2CCCCC2)C3=CC=C(C=C3)Cl	505.2
C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl	271.2
CC(C)C1(C(=O)NC(=N1)C2=C(C=C(C=N2)COC)C(=O)O)C	209.4
CC1=CC(=C(N=C1)C2=NC(C(=O)N2)(C)C(C)C)C(=O)O	214.2
CC(C)C1(C(=O)NC(=N1)C2=NC3=CC=CC=C3C=C2C(=O)O)C	247.8
CCC1=CC(=C(N=C1)C2=NC(C(=O)N2)(C)C(C)C)C(=O)O	233.4
COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(N=C3N2C=CC=C3)Cl)OC	342
C1=CC(=CC=C1CSC(=NC2=C(C=C(C=C2)Cl)Cl)CN3C=NC=N3)Cl	488.4
CCCSP(=O)(N1CCN(C1=NC#N)CC)OCC	231.6
C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl	196.8
C1=CC=C(C=C1)C(C2=C(C=CC(=C2)Cl)NC(=O)C3=CC=NC=C3)O	328.8
CCC1(C(=O)C2=CC=CC=C2C1=O)CC3(CO3)C4=CC(=CC=C4)Cl	381.6
COC(=O)C12CC3=C(C1=NN(CO2)C(=O)N(C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC)C=CC(=C3)Cl	451.8
CC(C)OP(=O)(OC(C)C)SCC1=CC=CC=C1	403.8
CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl	390.6
CC1=CC=C(C=C1)C(C)NC(=O)C(C(C)C)NC(=O)OC(C)C	371.4
CCOP(=S)(OCC)OC1=NN(C(=N1)Cl)C(C)C	364.2
CC(C)C1=CC=CC=C1OC(=O)NC	288
CC(C)OC(=O)C(=C1SCCS1)C(=O)OC(C)C	351.6
CC(C)C1=CC=C(C=C1)NC(=O)N(C)C	295.2
CC(C)C1C2CCC1C3=C2C=CC=C3NC(=O)C4=CN(N=C4C(F)F)C	447.6
CCOP(=S)(OCC)OC1=NOC(=C1)C2=CC=CC=C2	433.2
CC1=CC=CC=C1OCC2=CC=CC=C2C(=NOC)C(=O)OC	406.8
CCOC(=O)C(C)OC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)[N+](=O)[O-]	483
CC1CCC2(CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC(=O)C(=NOC)C6=CC=CC=C6)C)OC1C	554.4
CCC1C(CCC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC(=O)C(=NOC)C6=CC=CC=C6)C)C	571.2
CN(C(=O)NC1=CC(=C(C=C1)Cl)Cl)OC	331.8
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2Cl)OC(C(C(F)(F)F)F)(F)F)Cl)F	495
CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC	349.2
COC1=C(C=CC(=C1)CCNC(=O)C(C2=CC=C(C=C2)Cl)OCC#C)OCC#C	339.6
CC1=C(C=CC(=C1)Cl)OCC(=O)O	294.6
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC	376.8
CC1=C(C=CC(=C1)Cl)OC(C)C(=O)O	335.4
CN(C1=CC=CC=C1)C(=O)COC2=NC3=CC=CC=C3S2	361.8
CCOC(=O)C1=NN(C(C1)(C)C(=O)OCC)C2=C(C=C(C=C2)Cl)Cl	426.6
CC#CC1=NC(=NC(=C1)C)NC2=CC=CC=C2	376.2
CC1=CC=CC=C1C(=O)NC2=CC(=CC=C2)OC(C)C	352.2
CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC	292.2
CC(C(=O)N(C)C1=CC=CC=C1F)OC2=CC=C(C=C2)OC3=NC4=C(O3)C=C(C=C4)Cl	473.4
CC1CON=C(O1)C2=C(N(N=C2Cl)C)S(=O)(=O)NC(=O)NC3=NC(=CC(=N3)OC)OC	327.6
CC1(CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl)C	427.2
CNC(=O)N(C)C1=NC2=CC=CC=C2S1	291
COP(=O)(N)SC	75
COC1=NN(C(=O)S1)CSP(=S)(OC)OC	307.8
CC1=CC(=CC(=C1SC)C)OC(=O)NC	335.4
CC(=NOC(=O)NC)SC	189
CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C(=CC=C2)OC)C)C	353.4
CN(C(=O)NC1=CC=C(C=C1)Br)OC	286.2
CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C	388.2
CC1=CC(=CC=C1)OC(=O)NC	239.4
CNC(=O)C(=NOC)C1=CC=CC=C1OC2=CC=CC=C2	301.8
CC1=CC(=C(C(=C1C(=O)C2=C(C=CC(=C2C)Br)OC)OC)OC)OC	438.6
CC(C)(C)C1=NN=C(N(C1=O)N)SC	256.2
CC(=CC(=O)OC)OP(=O)(OC)OC	203.4
CC1CCC2(CC3CC(O2)CC=C(CC(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)C)OC1C	556.8
CCC1C(CCC2(O1)CC3CC(O2)CC=C(CC(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)C)C	577.2
CCSC(=O)N1CCCCCC1	397.8
CC(=CC(=O)NC)OP(=O)(OC)OC	188.4
CCCCC(CN1C=NC=N1)(C#N)C2=CC=C(C=C2)Cl	354
CCN(CC)C(=O)C(C)OC1=CC=CC2=CC=CC=C21	381
CN(C)C(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC	238.2
CCN(CC1=CN=C(C=C1)Cl)C(=C[N+](=O)[O-])NC	184.2
C1=CC(=NC(=C1)Cl)C(Cl)(Cl)Cl	360.6
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2)OC(C(OC(F)(F)F)F)(F)F)Cl)F	463.2
C1=CC=C(C(=C1)C(C2=CC=C(C=C2)F)(C3=CN=CN=C3)O)Cl	328.2
CC1=C(C(=CC=C1)C)N(C2CCOC2=O)C(=O)CCl	248.4
CNC(=O)CSP(=O)(OC)OC	181.2
CC(=NOC)C(=NOC)C(=NOCC1=CC=CC=C1C(=NOC)C(=O)NC)C	349.2
CC(C)OC1=C(C=C(C(=C1)N2C(=O)OC(=N2)C(C)(C)C)Cl)Cl	492.6
CC1=C(C(=CC=C1)C)N(C(=O)COC)N2CCOC2=O	227.4
CNC(=O)ON=C(C(=O)N(C)C)SC	183.6
CC1=C(C(=O)N(CO1)C(C)(C)C2=CC(=CC(=C2)Cl)Cl)C3=CC=CC=C3	474.6
CCS(=O)CCSP(=O)(OC)OC	181.8
CC(C)(C)C(C(CC1=CC=C(C=C1)Cl)N2C=NC=N2)O	346.2
CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-]	402
CCCCN(CC)C(=O)SCCC	447.6
CCCC(CN1C=NC=N1)C2=C(C=C(C=C2)Cl)Cl	408.6
C1CCC(C1)N(CC2=CC=C(C=C2)Cl)C(=O)NC3=CC=CC=C3	442.2
CCC(CC)NC1=C(C=C(C(=C1[N+](=O)[O-])C)C)[N+](=O)[O-]	510.6
COC1=CN=C(N2C1=NC(=N2)NS(=O)(=O)C3=C(C=CC=C3OCC(F)F)C(F)(F)F)OC	258.6
CC(C)CC(C)C1=C(C=CS1)NC(=O)C2=CN(N=C2C(F)(F)F)C	407.4
CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C	566.4
CC1=CC(=CC=C1)NC(=O)OC2=CC=CC(=C2)NC(=O)OC	306.6
CC(=CC1C(C1(C)C)C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C	574.2
CCOC(=O)C(C1=CC=CC=C1)SP(=S)(OC)OC	402.6
CCOP(=S)(OCC)SCSCC	436.2
CCOP(=S)(OCC)SCN1C2=C(C=C(C=C2)Cl)OC1=O	433.2
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O	315
CCN(CC)C(=O)C(=C(C)OP(=O)(OC)OC)Cl	232.8
CCOP(=S)(OCC)ON=C(C#N)C1=CC=CC=C1	432
C1=CC(=CC(=C1)OC2=CC=CC(=N2)C(=O)NC3=CC=C(C=C3)F)C(F)(F)F	489.6
COC=C(C1=CC=CC=C1COC2=CC=CC(=N2)C(F)(F)F)C(=O)OC	397.8
CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C	453.6
CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C	255
CCN(CC)C1=NC(=CC(=N1)OP(=S)(OCC)OCC)C	490.2
CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C	436.2
CCCOCCN(C1=C(C=CC=C1CC)CC)C(=O)CCl	465
C=CCOC1=NS(=O)(=O)C2=CC=CC=C21	237
CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(=O)N2C=CN=C2	426
CCCSP(=O)(OCC)OC1=C(C=C(C=C1)Br)Cl	474.6
CC1=CC(=CC(=C1)OC(=O)NC)C(C)C	346.8
CC(C)NC1=NC(=NC(=N1)SC)NC(C)C	355.8
CC(C)N(C1=CC=CC=C1)C(=O)CCl	295.2
CCCOC(=O)NCCCN(C)C	182.4
CCC(=O)NC1=CC(=C(C=C1)Cl)Cl	335.4
CC(C(=O)OCCON=C(C)C)OC1=CC=C(C=C1)OC2=CN=C3C=C(C=CC3=N2)Cl	484.8
CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C	337.2
CC(C)OC(=O)NC1=CC=CC=C1	287.4
CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl	420
CCC1=CC=CC(=C1N(COC(C)C)C(=O)CCl)C	417
CC(C)OC1=CC=CC=C1OC(=O)NC	249.6
CC(C)(C#C)NC(=O)C1=CC(=CC(=C1)Cl)Cl	355.2
CCCSP(=S)(OCC)OC1=C(C=C(C=C1)Cl)Cl	558
CC1=NNC(=O)N(C1)N=CC2=CN=CC=C2	181.2
CCCSP(=O)(OCC)OC1=CN(N=C1)C2=CC=C(C=C2)Cl	432.6
COC(=O)N(C1=CC=CC=C1COC2=NN(C=C2)C3=CC=C(C=C3)Cl)OC	429
CC1=CC=C(C=C1)S(=O)(=O)OC2=C(C(=NN2C)C)C(=O)C3=C(C=C(C=C3)Cl)Cl	438.6
CCOC(=O)C1=CN2C(=CC(=N2)OP(=S)(OCC)OCC)N=C1C	438
CC1=NN(C(=C1C(=O)C2=C(C=C(C=C2)Cl)Cl)OCC(=O)C3=CC=CC=C3)C	415.2
