SMILES	RT
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2Oc3cc(c4c(=O)cc(oc4c3)c5ccc(cc5)O)O)CO)O)O)O)O)O	404.4
c1cc(ccc1c2c(c(=O)c3ccc(cc3o2)O)O)O	478.2
c1cc(c(cc1c2coc3cc(ccc3c2=O)O)O)O	362.4
COc1cc2c(c(c1)OC)C(=O)CC(O2)c3ccc(cc3)O	638.4
COc1cc2c(c(c1)OC)C(=O)CC(O2)c3ccc(cc3)O	639
COc1cc(c2c(=O)cc(oc2c1)c3ccc(cc3)O)O	874.8
COc1ccc(cc1OC)c2cc(=O)c3ccc(cc3o2)O	744
COc1ccc(cc1)c2cc3ccc(cc3oc2=O)O	808.2
c1ccc2c(c1)c(=O)cc(o2)c3cccc(c3)O	680.4
c1ccc(cc1)/C=C/C(=O)c2ccc(cc2O)O	984
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)Oc2c(=O)c3c(cc(c(c3oc2c4ccc(cc4)OC)CC=C(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O)O)O	732
COc1cc(ccc1O)[C@@H]2CC(=O)c3c(cc(cc3O2)O)O	596.4
C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O[C@@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O)C)(C)C(=O)O	922.8
C[C@@]12CC[C@@H]3[C@@]([C@H]1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)(C[C@@H]([C@@H]([C@@]3(C)C(=O)O)O)O)C	1147.8
COc1ccc(cc1)c2cc(=O)c3c(cc(cc3o2)O)O	811.2
COc1ccc(c(c1)O)C(=O)/C=C/c2ccccc2	1254.6
COc1ccc(cc1)/C=C/C(=O)c2ccccc2O	1221
C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(C[C@H]([C@@H]([C@@]5(C)CO)O)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O	1068.6
c1cc(ccc1c2cc(=O)c3c(cc(cc3o2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)OC5[C@@H]([C@](CO5)(CO)O)O)O)O)O)O	387.6
c1cc(ccc1c2coc3cc(ccc3c2=O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O	245.4
C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(C[C@H]([C@@H]5[C@@]4(C[C@H]([C@@H]([C@@]5(C)CO)O)O)C)O)C)[C@@H]2[C@H]1C)C)C(=O)O	947.4
C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O	377.4
COc1cc(ccc1O)[C@H]2[C@@H](Oc3ccc(cc3O2)[C@@H]4[C@H](C(=O)c5c(cc(cc5O4)O)O)O)CO	609
COc1cc(ccc1O)[C@H]2[C@@H](Oc3ccc(cc3O2)[C@@H]4[C@H](C(=O)c5c(cc(cc5O4)O)O)O)CO	601.8
c1cc(c(cc1[C@@H]2[C@H](C(=O)c3ccc(cc3O2)O)O)O)O	226.2
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)Oc3cc(c4c(c3)O[C@@H](CC4=O)c5ccc(c(c5)O)OC)O)O)O)O)O)O)O	424.8
c1cc(c(cc1O)O)c2c(c(=O)c3cc(ccc3o2)O)O	384.6
CCCCCCCCCC(=O)O	1175.4
CCCCCCCCCCCCCCC(=O)O	1791
CCCCCCCCCCCCCC(=O)O	1681.8
CCCCCCCCCCCCC(=O)O	1567.8
CCCCCCCCCCC(=O)O	1313.4
CCCCCCCCCCCCCCCCCCCCCC(=O)O	2062.2
c1cc(c(cc1[C@H]2[C@@H](Cc3c(cc(cc3O2)O)O)OC(=O)c4cc(c(c(c4)O)O)O)O)O	283.8
c1c(cc(c(c1O)O)O)[C@@H]2[C@@H](Cc3c(cc(cc3O2)O)O)OC(=O)c4cc(c(c(c4)O)O)O	173.4
C1[C@H]([C@@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O	67.8
CCCCCCCCCCCCCCCCC(=O)O	1935.6
CCCCCCCCCCCCCCCCCCCCCCC(=O)O	2086.2
c1cc(c(cc1C2C(C(c3c(cc(cc3O2)O)O)O)O)O)O	115.2
c1cc(c(cc1[C@@H]2[C@H]([C@H](c3c(cc(cc3O2)O)O)O)O)O)O	85.8
CCCCCCCCCCCCCCCCCCCCCCCC(=O)O	2113.2
CCCCCCCCCCCCCCCCCC(=O)O	1971.6
CCCCCCCCCCCCCCCCCCCCC(=O)O	2042.4
c1cc(c(cc1[C@@H]2[C@@H](Cc3c(cc(c(c3O2)[C@H]4c5c(cc(cc5O[C@@H]([C@@H]4O)c6ccc(c(c6)O)O)O)O)O)O)O)O)O	152.4
c1cc(c(cc1[C@@H]2[C@H](Cc3c(cc(c(c3O2)[C@H]4c5c(cc(cc5O[C@@H]([C@@H]4O)c6ccc(c(c6)O)O)O)O)O)O)O)O)O	106.2
c1c(cc(c(c1O)O)O)[C@@H]2[C@@H](Cc3c(cc(cc3O2)O)O)O	103.2
c1cc(ccc1C2C(C(=O)c3c(cc(cc3O2)O)O)O)O	349.8
c1cc(c(cc1c2cc(=O)c3c(cc(cc3o2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O	324.6
COc1c(cc2c(c1O)c(=O)cc(o2)c3ccccc3)O	807.6
COc1ccc(cc1O)/C=C/C(=O)O	293.4
CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O	1693.2
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O	1782.6
CCCCC/C=C/C/C=C/CCCCCCCC(=O)O	1841.4
CCCCCCCC/C=C\CCCCCCCC(=O)O	1905
CCCCCC/C=C\CCCCCCCC(=O)O	1733.4
CCCCCC/C=C/CCCCCCCCCC(=O)O	1902.6
CCCCCC/C=C\C=C\CCCCCCCC(=O)O	1816.8
CCCCCC/C=C/C=C/CCCCCCCC(=O)O	1852.8
CCCCCC/C=C/CCCCCCCC(=O)O	1761.6
CCCCC/C=C\C/C=C\CC/C=C\CCCC(=O)O	1705.8
CCCCCC/C=C/C=C\CCCCCCCC(=O)O	1820.4
[C@H]1([C@@H]([C@@](C2[C@](C1)(C1[C@@](CC2)([C@]2(C(=CC1)[C@H]1[C@@](CC2)(CCC(C1)(C)C)C(=O)O[C@H]1[C@@H]([C@H]([C@H](CO1)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O)O)C)C)C)(C)C(=O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)C(=O)O)O	797.4
[C@H]1([C@@H]([C@@](C2[C@](C1)(C1[C@@](CC2)([C@]2(C(=CC1)[C@H]1[C@@](CC2)(CCC(C1)(C)C)C(=O)O[C@H]1[C@@H]([C@H]([C@H](CO1)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O[C@@H]1OC[C@]([C@H]1O)(O)CO)O)C)C)C)(C)C(=O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)O)C(=O)O)O	768
[C@H]1([C@@H]([C@@](C2[C@](C1)(C1[C@@](CC2)([C@]2(C(=CC1)[C@H]1[C@@](CC2)(CCC(C1)(C)C)C(=O)O[C@H]1[C@@H]([C@H]([C@H](CO1)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O[C@@H]1OC[C@]([C@H]1O)(O)CO)O)C)C)C)(C)C(=O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)C(=O)O)O	786.6
[C@H]1([C@@H]([C@@](C2[C@](C1)(C1[C@@](CC2)([C@]2(C(=CC1)[C@H]1[C@@](CC2)(CCC(C1)(C)C)C(=O)O[C@H]1[C@@H]([C@H]([C@H](CO1)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O[C@@H]1OC[C@]([C@H]1O)(O)CO)O)C)C)C)(C)C(=O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)O	808.2
CCCCC[C@@H](O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO[C@H]1[C@@H]([C@H]([C@H](CO1)O)O)O)C=C	524.4
c1(ccc2c(c1)occ(c2=O)c1ccc(cc1)OC)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)COC(=O)CC(=O)O	575.4
[C@H]1([C@@H]([C@@](C2[C@](C1)(C1[C@@](CC2)([C@]2(C(=CC1)[C@H]1[C@@](CC2)(CCC(C1)(C)C)C(=O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)C)C)C)(C)C(=O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)COC(=O)CC(=O)O)O	808.8
C1[C@@H]([C@@](C2[C@](C1)(C1[C@@](CC2)([C@]2(C(=CC1)[C@H]1[C@@](CC2)([C@@H](CC(C1)(C)C)O)C)C)C)C)(CO)C)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]1O[C@@H]([C@@H]([C@@H]([C@H]1O[C@@H]1O[C@H]([C@@H]([C@H]([C@H]1O)O)O)C)O)O)CO)O)O)C(=O)O	1044.6
c1(ccc2c(c1)OC[C@@H]1[C@H]2Oc2c1ccc(c2)OC)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)COC(=O)CC(=O)O	652.8
O=c1c2c(oc(c1O[C@@H]1O[C@H]([C@@H]([C@H]([C@H]1O)O)O)C)c1ccc(cc1)O)cc(cc2O)O[C@@H]1O[C@H]([C@@H]([C@H]([C@H]1O)O)O)C	208.8
O=c1c2c(oc(c1O[C@@H]1O[C@H]([C@@H]([C@H]([C@H]1O)O)O)C)c1cc(c(cc1)O)O)cc(cc2O)O[C@@H]1O[C@H]([C@@H]([C@H]([C@H]1O)O)O)C	304.2
c1(cc(c2c(c1)oc(c(c2=O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]1O[C@H]([C@@H]([C@H]([C@H]1O)O)O)C)O)O)CO)c1ccc(cc1)O)O)O	313.2
c1(cc(c2c(c1)oc(c(c2=O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]1O[C@H]([C@@H]([C@H]([C@H]1O)O)O)C)O)O)CO)c1ccc(c(c1)O)O)O)O	259.2
c1(cc(c2c(c1)oc(c(c2=O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)c1ccc(c(c1)O)O)O)O[C@@H]1O[C@H]([C@H]([C@@H]([C@H]1O)O)O)C	269.4
c1(cc(c2c(c1)oc(c(c2=O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]1O[C@H]([C@@H]([C@H]([C@H]1O)O)O)C)O)O)CO)c1ccc(cc1)O)O)O[C@@H]1O[C@H]([C@H]([C@@H]([C@H]1O)O)O)C	237
c1(cc(c2c(c1)oc(c(c2=O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]1O[C@H]([C@@H]([C@H]([C@H]1O)O)O)C)O)O)CO)c1ccc(c(c1)O)O)O)O[C@@H]1O[C@H]([C@H]([C@@H]([C@H]1O)O)O)C	208.8
