Smiles	RT
C(CC(C(=O)O)N)CN=C1NCC(=N1)O	33.654
C(CCN=C(CO)O)CC(C(=O)O)N	40.545
CC(CCC(=NCC(=O)O)O)C1CCC2C3C(CCC12C)C1(C)CCC(CC1CC3O)O	207.845
CC(CCC(=NCC(=O)O)O)C1CCC2C3C(CC(C12C)O)C1(C)CCC(CC1CC3O)O	184.401
CC(CCC(=NCC(=O)O)O)C1CCC2C3CCC4CC(CCC4(C)C3CC(C12C)O)O	207.845
CC(CCC(=NCC(=O)O)O)C1CCC2C3CCC4CC(CCC4(C)C3CCC12C)O	213.518
C(C1C(C(C(n2cnc3c2[nH]c(=N)nc3O)O1)O)O)O	75.83500002
C(CS(=O)O)N	34.56250002
c1nc2c([nH]1)ncnc2O	52.92100002
c1ccc2c(c1)c(c[nH]2)C=O	136.448
c1ccc2c(c1)c(c[nH]2)OC1C(C(C(C(CO)O1)O)O)O	101.805
c1ccc2c(c1)c(c[nH]2)OC1C(C(C(C(C(=O)O)O1)O)O)O	102.214
C(C1C(C(C(n2cnc3c2ncnc3O)O1)O)O)O	75.83500002
c1cc(ccc1c1c(c(=O)c2c(cc(cc2o1)O)O)O)O	165.564
C(C(C(=O)O)N)S	36.18700002
C(C(C(=O)O)N)SSCC(C(=O)O)N	32.754
c1ccc(c(c1)C(=O)CC(C(=O)O)N)N	80.67499998
C(CCN)CC(C(=O)O)N	30.58900002
C(CC(C(=O)O)N)CN	30.99400002
CCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	202.575
CSCCC(C(=O)O)N	55.64500002
CC1C(=NC(=NCCCC(C(=O)O)N)N1)O	35.10799998
C1(C(C(C(C(C1O)O)O)O)O)O	34.24300002
CC(=NC(CC(=O)O)C(=NC(CCC(=O)O)C(=O)O)O)O	76.58200002
CC(=NC(Cc1ccc(cc1)O)C(=O)O)O	91.84699998
CCCCCCCCCCCC(=O)N(C)CC(=O)O	256.377
c1cc(cnc1)C(=N)O	58.16500002
CCCCCCCCC=CCCCCCCCC(=O)OC(CCC(=O)[O-])[N+](C)(C)C	245.004
c1c(C(=O)O)nc(nc1O)O	43.12900002
c1cc(ccc1C(=O)NCC(=O)O)N	77.67
C1CC(C(=O)O)N(C1)C(=O)C1CCC(=N1)O	85.713
c1ccc(cc1)CC(C(=O)O)N	37.91800002
c1ccc2c(c1)ccc(C(=O)O)n2	100.989
CNCC(=O)O	34.43599998
C(C1C(C(C(C(O1)OC1(CO)C(C(C(CO)O1)O)O)O)O)O)O	39.67999998
COc1cc(cc(c1O)OC)C(=O)O	107.281
CC(CCC(=NCCS(=O)(=O)O)O)C1CCC2C3CCC4CC(CCC4(C)C3CC(C12C)O)O	199.775
CC(CCC(=NCCS(=O)(=O)O)O)C1CCC2C3CCC4CC(CCC4(C)C3CCC12C)O	230.2415
Cn1cnc2c1c(nc(=O)n2C)O	82.16800002
C1C(CNC1C(=O)O)O	34.59100002
c1ccc2c(c1)c(CCN)c[nH]2	91.66999998
c1ccc2c(c1)c(CC(C(=O)O)N)c[nH]2	87.16000002
c1cc(ccc1CC(C(=O)O)N)O	63.39199998
c1cn(C2C(C(C(CO)O2)O)O)c(=O)nc1O	69.417
COc1cc(ccc1O)C(=O)O	106.563
COc1cc(ccc1O)C=O	122.097
c1c(C2C(C(C(CO)O2)O)O)c(nc(n1)O)O	69.531
C(CC(C(=O)O)N)CNC(=N)N	31.60900002
C(CS(=O)(=O)O)N	33.38800002
C(CC(C(=O)O)N)CNC(=N)O	34.482
c1nc2c(N)nc[nH]c2n1	41.09899998
c12c([nH]c(n2)O)nc(nc1O)O	45.135
c1cnc(nc1O)O	45.135
C(C(=O)O)C(CC(=O)O)(C(=O)O)O	47.10100002
CSCCC(C(=O)O)N	46.88500002
C1CC(=NC1C(=O)O)O	50.157
c1cn(C2C(C(C(CO)O2)O)O)c(=O)nc1O	47.10100002
c1cc(ccc1CC(C(=O)O)N)O	47.421
C(C1C(C(C(n2cnc3c(N)ncnc23)O1)O)O)O	80.49700002
C(C1C(C(C(n2cnc3c2ncnc3O)O1)O)O)O	50.78299998
CC(C)CC(C(=O)O)N	80.71399998
CCC(C)C(C(=O)O)N	80.71399998
CC(C(=O)O)C(=O)O	76.00000002
C(CC(=O)O)CC(=O)O	82.014
c1ccc(cc1)CC(C(=O)O)N	84.18
C(CCC(=O)O)CC(=O)O	89.89699998
c1ccc2c(c1)c(CC(C(=O)O)N)c[nH]2	89.19
c1ccc(cc1)C(=NCC(=O)O)O	106.392
c1cc(c(cc1C=CC(=O)O)O)O	102.2805
c1ccc(cc1)CC(=O)O	71.56900002
C(CCC(=O)O)CCC(=O)O	103.018
c1ccc(cc1)CC(C(=O)O)O	124.689
C(CCCC(=O)O)CCCC(=O)O	135.673
CC12CCC(=O)C=C1CCC1C3CCC(C(=O)CO)(C3(C)CC(C21)O)O	157.857
CC(CCC(=NCCS(=O)(=O)O)O)C1CCC2C3C(CC(C12C)O)C1(C)CCC(CC1CC3O)O	170.796
CC(CCC(=NCC(=O)O)O)C1CCC2C3C(CC(C12C)O)C1(C)CCC(CC1CC3O)O	183.029
CC(CCC(=O)O)C1CCC2C3C(CC(C12C)O)C1(C)CCC(CC1CC3O)O	203.993
CC(CCC(=O)O)C1CCC2C3C(CCC12C)C1(C)CCC(CC1CC3O)O	236.318
CC(CCC(=O)O)C1CCC2C3CCC4CC(CCC4(C)C3CC(C12C)O)O	236.318
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	264.1055
CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	270.2585
Cc1cc2c(cc1C)n(CC(C(C(CO)O)O)O)c1c(c(nc(=O)n1)O)n2	100.806
CC12CCC(=O)C=C1CCC1C3CCC(C(=O)CO)(C3(C)CC(=O)C21)O	156.41
C1CC(C(=O)O)NC1	37.58899998
Cn1cc(CC(C(=O)O)N)nc1	31.88299998
CN1CC(=NC1=N)O	34.34500002
CN(C)CC(=O)O	34.34500002
CC1(CCOC(=O)C1)O	82.60099998
c1cc(ccc1C(=O)O)N	90.15400002
Cn1cnc2c1c(=O)n(C)c(=O)n2C	99.291
