smiles	RT
CC(CCC(=O)O)C1CCC2C3C(CC(C12C)O)C1(C)CCC(CC1CC3O)O	267.4
CC(CCC(=O)O)C1CCC2C3C(CCC12C)C1(C)CCC(CC1CC3O)O	277.21
CC(CCC(=O)O)C1CCC2C3CCC4CC(CCC4(C)C3CC(C12C)O)O	277.21
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	281.867
CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	283.195
Cc1cc2c(cc1C)n(CC(C(C(CO)O)O)O)c1c(c(nc(=O)n1)O)n2	202.842
CC12CCC(=O)C=C1CCC1C3CCC(C(=O)CO)(C3(C)CC(=O)C21)O	230.687
C1CC(C(=O)O)NC1	30.37300002
Cn1cc(CC(C(=O)O)N)nc1	25.49299998
CN1CC(=NC1=N)O	28.03600002
CN(C)CC(=O)O	28.17199998
CC1(CCOC(=O)C1)O	71.58100002
c1cc(ccc1C(=O)O)N	125.659
Cn1cnc2c1c(=O)n(C)c(=O)n2C	187.84
